"ch_1","ch_2","ch_3","ch_4","ch_5","ch_6","ch_7","ch_8","finger"
"0.030392","0.10489","0.048912","0.027034","0.013893","0.0631","0.25498","0.031936","3"
"0.033053","0.10562","0.069933","0.027971","0.013772","0.044061","0.23781","0.025344","3"
"0.020199","0.066172","0.048918","0.027935","0.015095","0.047102","0.24174","0.028508","3"
"0.02747","0.099304","0.046246","0.026689","0.01667","0.073169","0.28587","0.041083","3"
"0.020995","0.06176","0.035448","0.028928","0.015883","0.063748","0.25995","0.033842","3"
"0.076756","0.21571","0.078697","0.038217","0.019153","0.06252","0.27449","0.047723","3"
"0.045535","0.13792","0.048931","0.030528","0.016663","0.044957","0.26484","0.040571","3"
"0.017242","0.068979","0.051719","0.027997","0.014434","0.052868","0.27149","0.034767","3"
"0.018255","0.073726","0.053546","0.02981","0.012941","0.042225","0.231","0.031086","3"
"0.023805","0.11594","0.04094","0.027002","0.013051","0.040643","0.26304","0.031213","3"
"0.030677","0.094381","0.050335","0.024804","0.013587","0.046607","0.27415","0.038874","3"
"0.024961","0.083091","0.049154","0.024942","0.01045","0.040134","0.23459","0.032392","3"
"0.025167","0.074851","0.042681","0.026899","0.014599","0.044706","0.25619","0.034613","3"
"0.025259","0.13096","0.052984","0.025807","0.014774","0.038522","0.21718","0.039072","3"
"0.021862","0.075838","0.051658","0.026998","0.013646","0.06297","0.27496","0.05036","3"
"0.027583","0.11866","0.045651","0.024929","0.012856","0.037239","0.2966","0.033504","3"
"0.017715","0.064421","0.044887","0.026513","0.014266","0.046573","0.26352","0.029546","3"
"0.02401","0.082886","0.054827","0.029208","0.013276","0.050251","0.30045","0.033025","3"
"0.025057","0.097098","0.044677","0.022804","0.013075","0.043339","0.27709","0.032295","3"
"0.021629","0.082059","0.040209","0.027636","0.014576","0.051088","0.25877","0.033497","3"
"0.020115","0.09615","0.041589","0.023106","0.012625","0.036419","0.21363","0.029477","3"
"0.016564","0.061626","0.043923","0.025035","0.014537","0.044683","0.22099","0.026394","3"
"0.01847","0.061926","0.040382","0.021182","0.011816","0.047313","0.21805","0.029181","3"
"0.021699","0.079751","0.036651","0.020695","0.012369","0.03874","0.19939","0.027996","3"
"0.021318","0.082645","0.033154","0.024198","0.01514","0.045958","0.26542","0.04359","3"
"0.016951","0.054738","0.034529","0.01784","0.011765","0.049358","0.24377","0.034001","3"
"0.0243","0.099174","0.030807","0.031872","0.013625","0.03527","0.23459","0.029325","3"
"0.018631","0.059432","0.040379","0.0219","0.011968","0.037314","0.23595","0.029421","3"
"0.029031","0.12387","0.037066","0.022744","0.01337","0.04008","0.23966","0.032256","3"
"0.049783","0.17587","0.053464","0.029395","0.014462","0.051119","0.28536","0.0432","3"
"0.016119","0.031002","0.032506","0.021498","0.014826","0.048931","0.24583","0.038318","3"
"0.020034","0.093507","0.034195","0.020288","0.014959","0.047644","0.315","0.037368","3"
"0.023206","0.1038","0.0403","0.020544","0.014114","0.04273","0.29441","0.032416","3"
"0.022941","0.093873","0.045075","0.023028","0.013099","0.039182","0.24036","0.027108","3"
"0.029952","0.13529","0.054396","0.028278","0.014223","0.051414","0.28242","0.044815","3"
"0.034729","0.11836","0.044227","0.028055","0.014266","0.050754","0.27392","0.03759","3"
"0.029208","0.1297","0.065717","0.028421","0.016802","0.049699","0.25164","0.033307","3"
"0.034313","0.12425","0.051715","0.030678","0.015412","0.046702","0.26726","0.028455","3"
"0.031438","0.13319","0.048035","0.025142","0.014954","0.040308","0.26589","0.036486","3"
"0.038495","0.11497","0.071517","0.024742","0.022495","0.10697","0.3269","0.081611","3"
"0.020297","0.061571","0.037423","0.020443","0.017477","0.068971","0.29089","0.037985","3"
"0.028529","0.11462","0.038068","0.02436","0.017559","0.076076","0.2834","0.040827","3"
"0.031842","0.11497","0.042618","0.02465","0.01652","0.065572","0.26378","0.032935","3"
"0.024909","0.087612","0.049343","0.023783","0.014627","0.056143","0.29425","0.030102","3"
"0.027542","0.091987","0.048038","0.024618","0.015386","0.072321","0.32402","0.03451","3"
"0.029623","0.10346","0.076718","0.040287","0.017166","0.07253","0.31118","0.034366","3"
"0.028751","0.11115","0.059215","0.024065","0.016746","0.075386","0.3257","0.038533","3"
"0.03022","0.09948","0.053168","0.026155","0.015493","0.061983","0.25054","0.032538","3"
"0.021326","0.093758","0.050961","0.02278","0.016489","0.07063","0.28023","0.034168","3"
"0.027071","0.11707","0.042329","0.023609","0.015222","0.064353","0.26469","0.034752","3"
"0.034558","0.13881","0.066863","0.024357","0.017852","0.071968","0.25542","0.037415","3"
"0.030717","0.12672","0.06569","0.026122","0.021036","0.10542","0.23841","0.04907","3"
"0.031321","0.13745","0.05763","0.026454","0.024534","0.11202","0.29942","0.063594","3"
"0.028998","0.091878","0.057538","0.024558","0.01475","0.064685","0.27392","0.031857","3"
"0.029627","0.12165","0.064155","0.026519","0.015406","0.088704","0.28816","0.040191","3"
"0.03621","0.13234","0.050067","0.022459","0.013177","0.055526","0.25988","0.030753","3"
"0.028403","0.10446","0.052591","0.023137","0.017717","0.090137","0.2688","0.041175","3"
"0.026773","0.083142","0.053354","0.020844","0.014473","0.062658","0.26617","0.030143","3"
"0.023769","0.089689","0.057033","0.023754","0.013969","0.052859","0.26759","0.022959","3"
"0.024383","0.092315","0.053724","0.022758","0.016811","0.061225","0.26444","0.032948","3"
"0.022179","0.097251","0.051875","0.023625","0.015101","0.082184","0.26639","0.03303","3"
"0.020891","0.060919","0.045058","0.02483","0.015921","0.072077","0.28313","0.032262","3"
"0.025795","0.10007","0.054399","0.02608","0.01597","0.054351","0.25115","0.025177","3"
"0.025036","0.099338","0.060708","0.026622","0.015378","0.067935","0.29527","0.036787","3"
"0.025307","0.10441","0.045465","0.024964","0.015676","0.062732","0.25525","0.032985","3"
"0.023569","0.088916","0.064395","0.023857","0.015455","0.066034","0.26721","0.03903","3"
"0.020136","0.071896","0.04594","0.023829","0.011702","0.040216","0.26198","0.02255","3"
"0.029358","0.10757","0.060853","0.026693","0.014237","0.049209","0.25351","0.029584","3"
"0.022959","0.092339","0.048854","0.024421","0.016434","0.080245","0.24756","0.034205","3"
"0.026469","0.098759","0.061552","0.025638","0.014119","0.054557","0.29378","0.027129","3"
"0.027723","0.076062","0.04484","0.024195","0.015711","0.058331","0.24126","0.029964","3"
"0.01749","0.073032","0.053486","0.022448","0.016335","0.061229","0.28296","0.037182","3"
"0.024876","0.10522","0.049581","0.026275","0.0142","0.048536","0.23031","0.023073","3"
"0.025705","0.096556","0.058001","0.024283","0.015208","0.060226","0.2584","0.028857","3"
"0.025296","0.082181","0.062404","0.021402","0.017711","0.072893","0.27634","0.038728","3"
"0.024922","0.10294","0.057792","0.02288","0.015223","0.054466","0.29507","0.028819","3"
"0.025968","0.11297","0.043036","0.023313","0.011859","0.05768","0.21689","0.023942","3"
"0.028945","0.11156","0.052595","0.023488","0.017365","0.07085","0.28419","0.034826","3"
"0.025083","0.10072","0.048733","0.024019","0.016391","0.055355","0.25134","0.034908","3"
"0.028387","0.11539","0.041956","0.026228","0.013769","0.051677","0.26644","0.032636","3"
"0.019371","0.060956","0.042729","0.022632","0.013636","0.055196","0.27288","0.030282","3"
"0.024137","0.10638","0.048172","0.022002","0.014555","0.049596","0.28166","0.027365","3"
"0.022985","0.094459","0.046843","0.02394","0.012448","0.05935","0.25908","0.026266","3"
"0.037851","0.1291","0.05546","0.022949","0.013956","0.048271","0.2248","0.026781","3"
"0.029021","0.097514","0.06091","0.021515","0.014548","0.047332","0.22494","0.026749","3"
"0.030485","0.11647","0.044311","0.023346","0.013938","0.048076","0.26962","0.024654","3"
"0.041667","0.13939","0.049024","0.024579","0.016636","0.065868","0.25925","0.033852","3"
"0.021402","0.087625","0.04903","0.021787","0.014205","0.047542","0.27222","0.023409","3"
"0.017623","0.064851","0.048739","0.022161","0.014621","0.056496","0.25197","0.030107","3"
"0.021731","0.081589","0.0602","0.021331","0.016214","0.061875","0.30358","0.037378","3"
"0.018632","0.10339","0.048108","0.025057","0.014055","0.052926","0.24805","0.026304","3"
"0.022117","0.082311","0.055772","0.026527","0.016174","0.059072","0.26193","0.03103","3"
"0.01954","0.082909","0.056147","0.018562","0.013316","0.040194","0.24312","0.02688","3"
"0.017505","0.058319","0.052667","0.022551","0.013499","0.049969","0.23561","0.026176","3"
"0.021331","0.08885","0.044194","0.023367","0.012955","0.048768","0.28402","0.029088","3"
"0.01852","0.068886","0.050865","0.0226","0.014607","0.049044","0.23993","0.028451","3"
"0.025798","0.11634","0.052572","0.023283","0.015934","0.065393","0.25373","0.033002","3"
"0.021045","0.08801","0.046566","0.023483","0.01439","0.056053","0.26783","0.028167","3"
"0.016703","0.071305","0.059268","0.023264","0.011289","0.052965","0.23494","0.025506","3"
"0.02069","0.085904","0.056103","0.017418","0.014538","0.05449","0.30814","0.03364","3"
"0.022148","0.093188","0.051121","0.023714","0.012364","0.052446","0.24642","0.027009","3"
"0.040088","0.16533","0.048955","0.022399","0.014222","0.053406","0.2717","0.024841","3"
"0.025517","0.10077","0.059978","0.02527","0.013395","0.048557","0.29566","0.028619","3"
"0.026224","0.12485","0.058342","0.024992","0.015209","0.048773","0.26653","0.02724","3"
"0.021699","0.10596","0.054581","0.023295","0.013343","0.04433","0.25032","0.027594","3"
"0.022003","0.095778","0.051808","0.024703","0.015365","0.057607","0.26777","0.028234","3"
"0.024441","0.11465","0.040322","0.023112","0.013351","0.047395","0.25064","0.022695","3"
"0.022912","0.10324","0.042715","0.025458","0.015175","0.051606","0.23035","0.031662","3"
"0.033877","0.1047","0.058625","0.024061","0.014327","0.054135","0.23915","0.028325","3"
"0.022962","0.11369","0.055541","0.023584","0.019655","0.052577","0.26755","0.028098","3"
"0.024011","0.086687","0.037946","0.024192","0.012089","0.050439","0.25502","0.021341","3"
"0.044983","0.15982","0.04535","0.020024","0.013662","0.049799","0.23036","0.029089","3"
"0.025219","0.10376","0.043861","0.024097","0.013959","0.059549","0.28668","0.031567","3"
"0.039308","0.13632","0.049609","0.030407","0.018828","0.06652","0.27167","0.034025","3"
"0.035582","0.13455","0.041299","0.022728","0.014302","0.04729","0.26136","0.032154","3"
"0.029423","0.098052","0.052002","0.022017","0.016767","0.073162","0.27137","0.034364","3"
"0.027249","0.10774","0.052709","0.022749","0.01391","0.047512","0.27376","0.027044","3"
"0.031047","0.13159","0.056167","0.022317","0.013654","0.044173","0.24634","0.024146","3"
"0.0321","0.11407","0.044279","0.023269","0.01575","0.047029","0.26221","0.028053","3"
"0.028708","0.10254","0.047354","0.022312","0.01343","0.054348","0.27764","0.031856","3"
"0.033166","0.12833","0.039917","0.021216","0.012862","0.055793","0.22102","0.029244","3"
"0.035241","0.14908","0.033438","0.022198","0.013542","0.067793","0.22727","0.021322","3"
"0.023511","0.08959","0.043455","0.021387","0.013228","0.046726","0.24908","0.027764","3"
"0.023231","0.09962","0.034985","0.021084","0.014542","0.058089","0.27141","0.032332","3"
"0.023164","0.098027","0.036451","0.02072","0.014238","0.053894","0.29304","0.029345","3"
"0.02354","0.098535","0.036357","0.023265","0.014813","0.057206","0.27989","0.027243","3"
"0.044836","0.15908","0.045807","0.023684","0.017115","0.060574","0.27637","0.029553","3"
"0.025625","0.10965","0.037415","0.021119","0.013739","0.056218","0.24895","0.023976","3"
"0.028743","0.11958","0.035627","0.021211","0.015386","0.060091","0.24507","0.035597","3"
"0.026336","0.097689","0.048468","0.022724","0.014394","0.053057","0.29934","0.025106","3"
"0.01965","0.077948","0.028617","0.01805","0.014416","0.077768","0.285","0.034116","3"
"0.026291","0.11333","0.041024","0.018458","0.013604","0.052876","0.23388","0.028868","3"
"0.024197","0.10194","0.036322","0.022035","0.014212","0.042807","0.2561","0.024794","3"
"0.021801","0.06932","0.037636","0.021387","0.013556","0.057004","0.2788","0.034821","3"
"0.023929","0.10403","0.048584","0.0246","0.013313","0.047361","0.31278","0.027735","3"
"0.024577","0.11596","0.037533","0.020568","0.015874","0.06915","0.26479","0.03078","3"
"0.022431","0.12175","0.03032","0.019434","0.012657","0.049999","0.25814","0.028604","3"
"0.025665","0.087455","0.030177","0.020529","0.014825","0.069083","0.24188","0.033605","3"
"0.029838","0.13539","0.064646","0.018478","0.015933","0.059874","0.28786","0.031337","3"
"0.025332","0.10768","0.041537","0.023283","0.013844","0.058418","0.2651","0.034217","3"
"0.019668","0.072","0.034717","0.020207","0.011488","0.042114","0.24463","0.028447","3"
"0.018794","0.079529","0.047842","0.024524","0.014463","0.055266","0.27796","0.029875","3"
"0.034818","0.10635","0.04738","0.019171","0.014055","0.075909","0.26385","0.038154","3"
"0.026701","0.086085","0.033787","0.017183","0.015934","0.05563","0.26411","0.032297","3"
"0.028351","0.097255","0.039545","0.017318","0.014416","0.075699","0.25087","0.046041","3"
"0.032054","0.13797","0.047747","0.01745","0.014524","0.049248","0.23533","0.026109","3"
"0.030071","0.10726","0.03461","0.018912","0.014744","0.049229","0.24727","0.032177","3"
"0.022314","0.11065","0.030161","0.016773","0.014981","0.05235","0.26983","0.027661","3"
"0.029741","0.075938","0.042822","0.019525","0.014459","0.055406","0.22796","0.030052","3"
"0.021388","0.11002","0.032792","0.016581","0.012441","0.052501","0.26236","0.03008","3"
"0.029705","0.10776","0.035404","0.016879","0.014983","0.068134","0.28571","0.031403","3"
"0.034112","0.15702","0.075731","0.017869","0.013803","0.06541","0.25663","0.036497","3"
"0.024695","0.11145","0.03304","0.016321","0.013405","0.048518","0.25657","0.029598","3"
"0.037158","0.10725","0.044686","0.017859","0.014963","0.0833","0.30208","0.057959","3"
"0.033215","0.13619","0.037992","0.018971","0.015241","0.05883","0.24675","0.03223","3"
"0.020288","0.086932","0.037524","0.015334","0.012963","0.063118","0.29894","0.027816","3"
"0.026087","0.1067","0.03499","0.018564","0.01209","0.063255","0.30047","0.03082","3"
"0.027145","0.12177","0.041995","0.017015","0.011023","0.056528","0.26791","0.028362","3"
"0.026662","0.10338","0.044747","0.02037","0.015176","0.061091","0.29163","0.030523","3"
"0.030659","0.13949","0.036911","0.017925","0.013385","0.058275","0.27977","0.02641","3"
"0.026933","0.11895","0.044463","0.017896","0.014655","0.055109","0.23947","0.026625","3"
"0.024757","0.1102","0.04132","0.018635","0.014193","0.05952","0.22702","0.030709","3"
"0.025649","0.11813","0.041386","0.016162","0.015008","0.058643","0.26607","0.030771","3"
"0.032558","0.12795","0.045508","0.015157","0.011317","0.050884","0.2958","0.028851","3"
"0.022061","0.097346","0.039915","0.015348","0.015378","0.063925","0.26281","0.029824","3"
"0.031372","0.10708","0.038128","0.016791","0.013035","0.065855","0.29693","0.032495","3"
"0.020713","0.092571","0.04333","0.018708","0.013771","0.052681","0.26303","0.026212","3"
"0.033861","0.17712","0.032272","0.017221","0.015559","0.064021","0.25036","0.031259","3"
"0.020434","0.1031","0.0526","0.01855","0.012958","0.05527","0.32133","0.032531","3"
"0.023703","0.1166","0.048069","0.01737","0.016388","0.08096","0.29853","0.037993","3"
"0.041208","0.12552","0.044354","0.019479","0.016688","0.082469","0.24804","0.03184","3"
"0.028935","0.12606","0.033822","0.01456","0.013051","0.060596","0.26849","0.02748","3"
"0.034247","0.13666","0.040445","0.017271","0.016418","0.061762","0.27702","0.033806","3"
"0.027696","0.1272","0.041848","0.014993","0.01194","0.052804","0.25083","0.02224","3"
"0.024254","0.10899","0.056442","0.014761","0.013179","0.057538","0.2761","0.030467","3"
"0.021906","0.10414","0.045736","0.024097","0.014085","0.054054","0.31532","0.029824","3"
"0.025483","0.092233","0.035415","0.018504","0.014894","0.064845","0.34636","0.031432","3"
"0.019495","0.082866","0.05008","0.021197","0.015327","0.066136","0.28493","0.031312","3"
"0.018601","0.085604","0.039375","0.019067","0.013567","0.055792","0.292","0.026453","3"
"0.031411","0.13195","0.046046","0.02091","0.014642","0.058372","0.31732","0.033725","3"
"0.02519","0.10171","0.049206","0.017096","0.015186","0.051538","0.25769","0.026886","3"
"0.021344","0.079595","0.039641","0.020875","0.01409","0.047763","0.26747","0.033293","3"
"0.02797","0.1321","0.042792","0.018779","0.013645","0.051984","0.24007","0.030341","3"
